rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
5,Buy this,"My dog, Winston, is a 3 year old golden retriever and he absolutely loves this stuff. He eats kibble very enthusiastically when I put this in it. Within a week of having this, his fur was noticeably softer. I only wish I'd started him on this sooner.",[],B00WZZQ46C,B0C6V32F87,AHEF2DVILFIUGJGC2CWPPV3BXQ6A,2021-07-30 01:25:51.773,0,True
5,Great vest.,Nice life jacket for our fur baby when on the boat. She loves swimming and we love the extra safety when on the river.,[],B0081XIK4Q,B09JMRLGMS,AEP46AICEU4JEWYQ55Y2ADJDQDXQ,2016-06-25 12:57:52.000,0,True
2,Maybe they'll eventually get used to it.,I have to mix this with canned wet food.  Unfortunately my two seem to love Fancy Feast which is full of gluten and grain.  I'm trying to get them on a grain free diet but they tend to turn their noses up at any grain free food I serve them.  The first time I tried to give this to my male he just looked at me funny.  He is the less picky of the two.  Ironically he did get a hold of the box and rip it open and tried to eat it while it was dry.  He knows it's chicken but doesn't really seem to like it when it's reconstituted.  I'll keep trying but for now...it seems like a waste.,[],B00A8O8RPI,B00A8O8RPI,AHUW5WFSGM54IKJZOUL6YPLVVEJQ,2014-03-26 22:33:08.000,0,True
1,Didn’t last 5 minutes,I really thought the quality of this ball would be a lot better.it was really similar to a yoga ball. It lasted less than 5 minutes before it broke. Definitely a waste of money.,[],B09WMM7T2B,B09WMNNGKY,AG7GVMH5DA4VX66SV6UUV4EJWZUA,2022-08-13 22:25:46.212,0,True
5,Kitten’s treat,She loves these treats and I get 3 orders a month in 3 flavors,[],B00JVHSGRC,B09Y1GR98C,AFFLT54VIBL7YDGV3OSZ2CGMPVHQ,2023-07-08 05:16:31.448,0,True
5,Bladder strength  tabs for dogs,This product seems to be helping my dog.<br />Service was fast.<br />My dog likes the taste.<br />I'm buying it again.<br />It was half the price of my vet.,[],B000BXUWN6,B000BXUWN6,AERNPVMAGTL5TK2LJFARUOZETCZQ,2013-01-31 13:37:26.000,0,True
5,Excellent 👍,Fun to play with,[],B016QHNNXG,B07XY3ZZ8S,AGQ423VUPIAGFNGZBVTUK2CCXC6Q,2019-05-07 06:48:03.023,0,True
5,Five Stars,Smells very clean,[],B015OW94LY,B015OW94LY,AFA63VFJ2TYYU4LCVAZRYUW7HR6Q,2016-02-02 14:12:37.000,0,False
5,I love this leash,I love this leash. It's perfect when I want to have dog with me but still have use of my hands. It's great when taking him to a park or public place so I can tie him up and be able to move around without keeping my hands occupied and I love the fact that I can change the length based on my current needs. Would recommend to anyone.,[],B004GTKAJC,B004GTKAJC,AFWRZXDYNXQVVIQMPPEGHAV3XAKQ,2015-10-05 20:51:14.000,0,True
5,I enjoy the peace of mind Furbo is able to provide for me!,"I received my Furbo 2 years ago as a gift. I have 4 dogs and live in a townhouse, so I was concerned about barking while away. It did take me about 30 mins to set up , but once that was done , it’s been no problem.<br />Overall , I’m very pleased with it. I’ve come to rely on it to notify when the dogs are active or barking. They quickly learned to come running for treat tosses. I’ve had no problem finding treats that work.<br />A big plus for me is I receive notifications when a person is spotted. The Furbo is located in a spot that notifies me if someone enters the two main entrances. Not only do I enjoy checking on the dogs , but always know when someone has entered my home. If I’m upstairs, I can see what’s going on or communicate with my husband. All and all , after 2 yrs. I am very happy and checking Furbo multiple times a day. I’ve not had any issues and the person notification has been a big plus. Best gift ever !",[],B01FXC7JWQ,B01FXC7JWQ,AG44BPDHHBFUUOPMF563RICVT7IQ,2020-12-06 02:03:28.038,0,False
1,This was definitely a waste of money.,The only thing that lights up with this IV light is pieces of thread. I’m certain after having a litter of pups there’s more than what the flashlight shows. Would not recommend.,[],B01A5KLUG2,B01A5KLUG2,AGQ33NRYF6FAXDXAS7UQL6PLT7MQ,2019-12-18 00:32:35.313,0,True
5,perfect!!!,Perfect!!!,[],B004C33M38,B0933VV3L4,AHIQIFXEO4JOHUJDXZO4VHGQK4TA,2016-05-30 00:45:16.000,0,True
5,Great product,I loved It! Especially now in quarantine!,[],B0788RHBZY,B0C13G7792,AGLFQEDQWP6C7JYCEJZHZ344VPUA,2021-01-08 23:48:01.557,0,True
5,Clean and modern and sleek,[[VIDEOID:f5b9d5d6d476ac403f5f440382bf15ee]] Great filter so clean and quiet my cats love it and the price is amazing,[],B0B5GJC69B,B0BS3WLKXT,AGYQMAJOQBUYVGXZEZTC2XCQS7NA,2022-12-17 07:41:32.809,0,True
5,My dog loves it.,Very soft dog loves it.,[],B08KYN3W14,B08KYN7SNX,AEFI6GEOW2O54P2EBMAOR36B7PDA,2021-04-11 22:21:19.515,0,True
1,Don’t buy this,Did not work,[],B08BC7G5RJ,B08BC3FGJJ,AG4AKXR5WQPDETNJD6T74VS3RZFQ,2021-07-23 09:05:57.245,0,True
3,Not BAD but the heat output is kinda a letdown,It’s really not a bad deal and the bulbs aren’t BAD to be honest. They’re a bit smaller than typical 100w heat bulbs like zoo med. BUT the heat output is very much underwhelming. Any reptile keeper worth their salt knows that moving heat lamps closer is always a step in the wrong direction. I can’t speak on longevity so I left that unrated. I don’t think I’ll be a repeat customer on this one.,[],B0B4W8DV4D,B0C3C272H7,AF46A6LB2AWZZBSLZMTPO34GCBMA,2023-01-18 17:51:08.004,3,True
1,Handle riped,Product riped,[],B07TPDJBVC,B09JVKL852,AEM6UDRDBLXAEGA4RH5PTWFTIQ3Q,2023-07-10 17:09:25.664,0,True
1,Very small package I should have checked the volume before buying,It’s a very small package I wish I would’ve checked the volume before buying,[],B08GF85WS4,B08GF85WS4,AGPSRRTT24S3LVVW4RNYQUEMFEBQ,2022-11-09 01:17:04.738,0,True
2,No luck here,"I had hoped this collar would help relieve some stress in my recently adopted kitten.  Unfortunately, 2 weeks into the collar - there's been no change.  Perhaps the collar works for cats with very laidback temperments but it doesn't seem to have any impact on my kitten.  I'm very disappointed.",[],B0083F8XVM,B0C4QBL5ZJ,AHYNKKBVZYXIQ4PTUSEEWMHVRJAA,2015-12-26 18:55:01.000,1,True
5,Takes about 2 weeks to get the squeaker!!!,"These are awesome our dogs and our ""granddogs"" usually destroy their toys in about an hour not these...BTW the green ones take even longer!😉",[],B00DJ4N5FG,B09ZH1XSLP,AH3FB36BRTD67YSZAEN7Q44P2L7Q,2023-02-07 21:11:40.103,0,True
1,Do not buy for your loved dog!,"I bought these bc they were from Purina. I should've read the fine print! My dog ate one and became deathly ill. I had to take her to a speciality emergency veterinarian. She was given IV fluids and medications. She was sick for eight days. I thought I might lose her. The cost of the emergency vet was $700.00!! Had I realized they were from China I would Never have given any to my pet. Now, I'll Never again but another Purina product!",[],B01KTNNJWI,B0CB9B5RCM,AH5BQY7UQEPA4FHEMD2I6A2XC7EQ,2020-12-20 23:28:42.929,2,True
5,Heavy Duty!,Very heavy duty rasp. Should last a very long time. I have one horse I will be using it on and these were rated to do 50 trims. I think it will do more if used right and stored correctly. I keep it in the house and away from  moisture,[],B000HHLQ8G,B000HHLQ8G,AFE6FDUJQRQKY6PXWUXPZ5CBWT7A,2013-09-05 21:16:35.000,2,True
5,Great quality digfie,Really like the product. Also they were quick to return and replace when I found that bit didn't quit fit my furry baby.,[],B07SZ1CB26,B09B3CTK9N,AFWFCP6YXZXDMPLWXEDAIYRC4VJQ,2020-01-26 22:27:12.480,0,True
4,Fun Interactive Toy,"1 of my 2 dogs really enjoys this interactive toy. I give it to her when I walk out the door to go to work and it's generally empty when I get home.  I have no clue how long it takes her to retrieve the kibble but it does occupy her for a while. It's funny, I never know where I'll find it when I return. Sometimes it's on the couch, other times it's upstairs, always a new place LOL  My other dog can't be bothered!",[],B003ARUKTG,B0BQYZZT9K,AGSFENTKZADB7WPL5RM7J5ZMO2GQ,2015-03-14 13:45:57.000,0,True
5,"ME? I don't matter, MY CATS LOVE THESE!!!!",Doesn't matter how I feel about these.<br />My cats LOVE them.<br />In the morning I put them around my living room in different places for them to hunt.<br />Fun to watch while getting ready for work.,[],B01MRZ20T9,B0BBSP4PXP,AHZUK2GYE3E4UXWHCU3LV46FER2A,2018-07-27 01:09:53.364,0,True
3,Frequent cleanings needed.,Gets dirty very easily and the fountains clogs frequently. I’m returning and getting a different style.,[],B07WX6T77V,B09JYVKK2W,AEK6WJCGT6SGKGW4EZGKINRYGLYQ,2020-10-14 22:43:15.540,0,True
2,1 arrived broken,"This is perfect for what I wanted it for. I have a very old small amazon who falls a lot. I wanted to add this as a sleeping place. It was very easy to install. There is a pair of them, but one is broken and useless, the reason for 2 stars. If they had both been in working order it would’ve been 5 stars. One works, so I’m not going to bother returning. Where the crack is in the pic is where the screw fell out prior to arrival.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81rEJoWPxSL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81rEJoWPxSL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81rEJoWPxSL.jpg', 'attachment_type': 'IMAGE'}]",B07PKTNY7P,B07PKTNY7P,AFPEYADCLXNDAYKBMJ3S7Q5WLIVA,2020-06-24 14:52:38.191,3,True
5,Great for extreme chewers,Our dogs love these! They are MAJOR chewers!,[],B07SFKH6D8,B0BHVV6Z1X,AGI5T7DA6HDKSESLNFXMJILBDZXQ,2020-01-02 18:47:59.573,0,True
5,Five Stars,This look so cute on my 6 pound puppy.  She is ready for Halloween!,[],B00C6UWYRE,B07JMB5PB5,AFS6WLQ5V5PWNAI7UUWJXCMLFEHA,2018-09-18 13:03:18.325,0,True
5,Fish love them!,"These just arrived today. We purchased these for our plecos, and discovered that our mollies, tetras, and Angel fish also like them. They do take some time to absorb enough water to drop to the bottom of the tank, but, sink they will. The one that I added earlier is currently resting on a plant at the back of our tank, and still being nibbled on. I'll drop another in the tank tonight before shutting off the light, as plecos are more active in the dark.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61Ipj-3qJRL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61Ipj-3qJRL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61Ipj-3qJRL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71IT2g2+pTL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71IT2g2+pTL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71IT2g2+pTL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71KSkJWbJ-L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71KSkJWbJ-L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71KSkJWbJ-L.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71c6nY3PwZL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71c6nY3PwZL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71c6nY3PwZL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71c9l7lDTZL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71c9l7lDTZL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71c9l7lDTZL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B015L1MLAE,B08F4T9TNW,AEWACRB7XUYKEFZB2BSP66WTZQ6Q,2019-08-07 15:56:35.121,0,True
5,Highly recommend!,Love this harness! Works perfectly for my Corgi. Very durable and easy to use. My dog doesn't mind using it.,[],B00GPYF9HE,B07PZFHCTX,AH22QKR57GPSDTFOUCHIRJS54Q6A,2015-12-09 10:47:45.000,0,True
3,Neat invention but flimsy,Neat but looks like it can easily break and a little flimsy when I push up to remove the hair. Might be slightly off track?,[],B097XHL1DV,B097XHL1DV,AHYQNTSSLSSHKF337VODK3HTXXJA,2022-12-17 03:48:01.156,0,True
5,Five Stars,Yum,[],B005D4NS20,B0C8JWMMXV,AHHEYJTCVAIRRWTH5TBWZ7632YUA,2015-08-22 00:11:43.000,0,True
5,nice,"This clothing store is very good quality, I recommend!! the size will my puppy was perfect and the designs are very pretty",[],B004VOWSYW,B004VOWSYW,AGBDSSTHFLZYTQB3I3R6E7Z3XX2Q,2013-12-26 18:05:26.000,0,True
1,Malla para jaula de pájaros,"En la venta tiene las medidas, pero no coloco las medidas ya puesta en la jaula. En mi jaula no cabe y tiene la misma medida de frente pero en profundidad mi falla tiene más medida y no le calzó.... ahi lo tengo guardado sin poder usarlo.",[],B07KW33WSL,B07KW33WSL,AGA4E62QWROSLPVPIG53E7XGLBBQ,2020-10-09 14:35:27.625,0,True
4,Good controller,So far so good! Look forward to playing with programs and updates!,[],B07KGH356F,B07KGH356F,AFEHJDA2SPDKM7JOJDPP2ADKGDPQ,2020-01-01 00:53:58.855,1,True
5,Awesome,Cute dog toy for my dachshund. He loves it!,[],B01N220HWU,B09NLB1KNQ,AHJZP5IPTTQAQJSE4MATLACZZ6MA,2017-10-11 21:27:56.903,1,True
3,Good but not sturdy,"Nice, love the idea but isn't very sturdy. If you completely fill the bowl with water it sags like in pic. If the capacity is there you should be able to use is with no worries.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71gqHVTiMDL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71gqHVTiMDL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71gqHVTiMDL.jpg', 'attachment_type': 'IMAGE'}]",B0040E9T0Y,B00GANBTR4,AGADQHWTVTPMIH3CVUEHPHRV4M4Q,2015-08-06 16:16:17.000,7,True
5,Five Stars,Satisfied,[],B003QRDN8U,B06ZZXT61G,AGGTP5COHPGDCM2QZYGO7FUGOQRQ,2018-06-25 16:35:22.531,0,True
5,quietly kept sea monkeys alive.,"Had a few batches of sea monkeys die, so bought this and like 3rd try the brine shrimp stayed alive long enough to show the kids. Very quiet, very very quiet. 10/10.",[],B01MTSR8Y8,B01MTSR8Y8,AFGBTFQQ6E5EBHHDWOPKSKTS5TMQ,2022-01-14 01:24:11.871,0,True
5,My dogs LOVE it!,My English Bulldog and French Bulldog go nuts over this food! Will be buying again!,[],B000OCRNCW,B09LQV37GF,AGUEG2D6BTVQSQAE4C5Y6JMCS6AA,2017-04-03 21:31:27.000,0,True
1,Not protective,My dog is still able to bite me when I’m trimming his nails,[],B09KRK5RJS,B09WYDBQKF,AG5UAK7JXPH5N4ZNEBWYMKME3PGA,2022-01-31 20:28:29.004,0,True
5,No spill water bottle,The best traveling waterno spill for dogs. Bought right before I headed to Folly Beach in November 2020. Awesome item for waking dog on the beach.,[],B08JPLGNYN,B08JPLGNYN,AGEOITOCH7M2QIJB3Z264CTGGEXA,2020-12-10 05:14:23.459,0,True
5,Cat litter box,My cats like it and easy to clean.,[],B076YV57LG,B0C2JNDSTK,AE5HA2IYLZ3QGAG5IKNIN6IKZDKA,2020-01-04 12:09:12.967,0,True
5,Just what we needed..,I liked the fact that they collapsed for easy storage. I was able to easily get to them to feed my dog. They are just great gor ytaveling,[],B08HTV8XNY,B08ZN8RZSR,AHK7CRS57ZVHOJT4MNYBGUED2COQ,2021-11-02 21:36:55.278,0,True
4,Nice Product,My pup needs a size between the medium and the large. He is 38lbs but he has a little more girth than the medium can handle. The large is too big on him.,"[{'small_image_url': 'https://m.media-amazon.com/images/I/71cTnHA1HeL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71cTnHA1HeL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71cTnHA1HeL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/811zo6d4kKL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/811zo6d4kKL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/811zo6d4kKL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B079J4D965,B073XV4M2Q,AEHUZOT5NDGMQI35ZM7KHRLWNBOQ,2022-06-03 12:50:04.964,0,True
4,Size matters!,"Good filters, but I had bought the wrong size originally.  There are no guidelines, no number on the filter cartridges or on the filter indicating what size to buy.  That is why it is 4 rather than 5 stars.",[],B00BQ0BP34,B09JPPZP6H,AELCR44ARCD7RGHF6OPREQVCT5WQ,2014-09-09 16:27:15.000,0,True
5,Put Your Mind At Ease,I feel so much safer driving with my dogs now that I have these. Remember not to attach it to their collars! Only their harnesses,[],B078G6MKTN,B07BDFTBS6,AFCV4C2A3K5MASJRENNTVO2T7TIA,2020-04-07 20:02:03.130,0,True
3,Broken Bits and Pieces,"My dog will eat anything so I can’t rate the “flavor”.  The size of the cookie is accurate but the packaging leaves a bit to be desired.  A lot of broken cookies so for a large dog, like mine, crumbs and broken bits aren’t ideal.  Do better with the packaging.",[],B00WOWQ8Z8,B07TBFGTK2,AGWQCSIOYXCEXWCSX33EVPDQSEIA,2023-01-28 15:33:40.722,0,True
5,Five Stars,Bought two of these rugs for my patios - nice quality and size for the price!,[],B01B5KJ1S0,B07LFT5PWM,AGQEJYUU2HAHQJNNFVKOXVZZ2SPQ,2016-08-17 16:02:40.000,0,True
5,Great Dog Food,"Although I didn't actually taste the food (lol), my dogs seemed to really enjoy it. In fact, this food converted my one, picky dog to this tasty food. They loved the shredded bits. I will have to switch to a different variety, though, because it is not great for maintaining weight.",[],B001QCKS4O,B0BGYMN1L8,AHPWDPZ56C6U4DFBOJKY544QGSSQ,2014-01-11 16:59:43.000,0,True
5,Works great,Positive experience,[],B08V1ZP3N2,B09ZMTZL4N,AFI2NEDBZDA6TDMVJ3ESHVEBGQTQ,2021-08-15 14:18:39.835,0,True
5,wonderful kitty crack.,Even the one of my cats that didn't respond to catnip responds favorably to this. the other cats eagerly wait for it when they see me pick up the jar.,[],B073KYHK4Y,B0BVRNZPDL,AHJNCXZ3BHVTSTZK6SFUTDF653PQ,2022-03-07 22:25:31.082,0,True
5,Dogs loved them,My dogs carry these toys around the house.  We play fetch with them daily.,[],B07QZRN9JP,B08W3CGBS1,AEBMVRDLCR4QI5QY5S3JTU3PY7HA,2021-07-04 15:57:57.832,0,True
5,Lovely,Comfortable,[],B07G4T85M5,B09L1B5Z6Y,AGLCUA2IUBAFESO4O6R66VZ5D2NA,2021-05-22 18:54:21.795,0,True
5,Worth the price!,Great bright red enamel heart tag. I know from past experience the identification info on the reverse will remain clear and readable for years. They cost more but are worth it. My dog has been wearing her Red Dingo for +10 years and her ID on the back is still clear.,[],B07441NP23,B0744622NG,AF4ILST6QOITO4ZNG4NBI75B54EQ,2020-08-24 23:03:13.742,0,True
5,Very cool backpack,"It’s a good quality doggo backpack. It seems sturdy and well made. It has sooo many pockets  that I didn’t bother counting. The base looks very comfortable for dogs. Large, wide straps.<br />My dog is 16 pounds and she barely fits in there. She’s getting to know it since we never used a backpack with her before; for now she’s scared and unable to relax, but once she gets used to it, it will be her bestie!<br />Thank you!!","[{'small_image_url': 'https://m.media-amazon.com/images/I/7167s6LUu+L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/7167s6LUu+L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/7167s6LUu+L._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/810XrwPHKvL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/810XrwPHKvL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/810XrwPHKvL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B0BCW5VMG7,B0BRMG55PH,AFDANG2HM7BOV6SCHHSBJVI6IHAQ,2023-03-04 04:22:22.790,0,False
5,Five Stars,"dogs love it,,",[],B0014FTA74,B015SJ89IW,AGNVWUHWKRZD3XSADIU4P3ZUWDAA,2016-12-06 01:48:26.000,0,True
3,Nice leash but can be improved,"The leads need to be more spaced apart, longer.  Both dogs do not walk at the same pace which makes it hard.",[],B07T28P587,B0BZHL2QX5,AFUYFYQOOYNB3EJD77PFEYADGPMQ,2021-03-05 15:55:22.375,0,True
5,Perfect for small dogs!,This size bully stick is perfect for my small dogs. Keeps them busy but still manageable.,[],B088P9FH84,B08FF4WRF1,AHNYNU3HCH77YIMVRCGBSGPZO66Q,2021-04-17 02:58:48.215,0,True
5,Cute and functional,"Fit was perfect, two handle pickups work<br />well, very colorful making it very easy to spot. Doesn't seem to hamper his swimming at all. A+",[],B012AG2U0E,B012AG2U0E,AG77BMNUSPOEK7WFR5A4YHHS5ZEA,2016-09-07 11:13:59.000,0,True
5,It works very well,Ease and the dog enjoyed it have German Shepard black lab mix,[],B087TCVS6X,B0BVD488C8,AHQZ4BR55XT6CRXWI74YY2MVWVIQ,2023-02-26 17:13:20.891,0,True
5,"Easy build, looks good!","Good price, and rather big! My cat loves it, even if his tubby 15 pound self doesnt quite fit the platforms. Easy to follow the instructions and put together. My only gripe was that i had to lug the nox up 3 flights of stairs on my own because they didnt beliver to my door.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61IWag6UJzL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61IWag6UJzL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61IWag6UJzL.jpg', 'attachment_type': 'IMAGE'}]",B008SM4GUW,B07NPG8ZWT,AH5BEEUYU5Q5EEB2EFXIO2YUF3GQ,2018-09-30 23:30:45.522,0,True
5,Great product,Big girl loves it,[],B0759JPRKY,B0C33XY5MV,AF4FXCDZSEXVVK4HNUKFBIURGVBA,2020-04-25 14:51:41.288,0,True
5,nerf flyer,my husky still hasn't figured out what it is though we continue to work with her,[],B01MTEWV8L,B09DN7FX8Z,AEKFAUGAIH2QJ4BED2W4XWBT2UDA,2021-09-10 18:44:44.824,0,True
2,Indestructible?,My tiny Chihuahua had it torn up with 15 minutes,[],B000MCZW5E,B001JQLN28,AFDFYHBR4EFTB5IYU6VDYD4YT6XA,2021-06-21 00:50:11.236,0,True
2,Ok for small dogs that aren't tough chewers.,Seller shipped quickly. But unfortunately the toy didn't last 2 days with my dogs. It was not as tough as I thought it would be.,[],B000QC0UX4,B08Q569P59,AGHLBEWDKSQTKSXHX566XY24X7GA,2017-04-30 02:34:04.000,0,True
4,Nice set,"Nice big set, useful items like conditioner and paw balm, good shampoo",[],B07XGCQV34,B09TQ3KP1X,AFJDB7Z4FS2HCHRTFNR665ORX4NA,2022-06-07 15:37:02.240,1,True
1,"Total Flop, Dogs Wouldn't Touch This Food","None of my Dogs liked it at ALL! 🐾👎😟. Needless to say, I'm not going to order this product again.  It sat in the bowl until I threw it out the next morning.  I'll stick with RC, and donate this stuff to the humane society.",[],B07KG539WV,B07NDSCW3Y,AFR3SYAXLKC7K7S67Q3NMT3M5TEQ,2021-05-18 23:05:48.759,0,True
5,He used to lose patches of hair he would get them so bad despite the other methods I was trying,Have not seen a single flea or tick on my dog since I started using these collars two years ago. He used to lose patches of hair he would get them so bad despite the other methods I was trying. His skin stayed irritated & he stunk bc of it. Seresto is the only thing that works for my pets. Will buy every year.,[],B00B8CG602,B0C9DRR7KW,AHUHL4H7RHMABMBK3OOMNRCT7D6A,2017-07-25 14:50:25.651,0,True
5,Blue Jay loves it,We don't usually have a Blue Jay that stays all winter so it has been fun to put out the peanuts for him. Built a little box & put it in the tree for the peanuts. Will be re-ordering from time to time.,[],B004G5YKS8,B004G5YKS8,AEN44IC3J5BNKKMKKWTXFJO2IXPQ,2013-02-05 18:18:10.000,6,True
5,Fur Baby Excellent food,"Recommended by vet, loved by my dog.",[],B00JN9IJAW,B0BJL4GDKK,AEJQHAM7CRNTK6VH4FKP4RDLWYNQ,2022-04-30 15:13:14.667,0,True
5,The fit is perfect and the dress is well made.,I loved everything about this dress and so does my dog. She will be wearing it for Halloween. When I put in on my dog she totally started posing. She is a cutey!,"[{'small_image_url': 'https://m.media-amazon.com/images/I/916VuyVZ5iL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/916VuyVZ5iL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/916VuyVZ5iL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B075JLQK1S,B075JJ7VT7,AF5EUKQG2HSDDEJDLLS52ZX6ECXQ,2021-08-26 00:00:47.572,0,True
5,I wish I knew about this a long time ago!,I should've bought this a long time ago.  Perfect as it just looks like a cabinet.,[],B07J39CQDT,B07J39CQDT,AEFVPAX65P3FN4UIE76BQBOOWUJA,2020-06-14 01:28:49.727,0,True
5,Lightweight & Easy to Use!,Wonderfully lightweight for arthritic hands. My fussy French Bulldog finally lets me brush her!,[],B08J49V736,B08J49V736,AFRUTVPKF36YR2P72YSN25BFWIMA,2021-04-10 19:58:29.660,0,True
4,Cute,"It’s cute, but nothing amazing. Because of the plastic-y material, it cause my cat to develop cat acne.",[],B08L7CBLM6,B08L7CBLM6,AG7LNRB5IRPILMW66PEPCCYSNF3Q,2022-06-02 00:57:23.913,0,True
5,HMR,Best ever used.,[],B00BSYR7K8,B0C2JN4KLD,AFAZM4X3VOJOJYY36Z472IQ2ZYWA,2022-05-14 01:25:12.841,0,True
5,Parrots loved,Nice chew toy!,[],B06XWVL1SZ,B06XWVL1SZ,AECS6JWEV5ZA2NHFFZAGNJ6KWDCQ,2022-03-03 00:50:53.687,0,True
2,"Ok, but if your dog chews on the lease, don’t buy this one.",Medium sized dog chewed through it pretty quickly.,[],B07PKGSM95,B07VCZYW4Q,AFEEHEMXS5EEGJMZQIUDAFW2Q3JA,2021-05-30 14:43:43.029,0,True
1,Not great handle:quality control needs to happen,The product tends to twist when on the dog and the patches aren’t even centered half the time. I’ve ordered 4 and most of the time the patches aren’t even,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81TtvlzhoxL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81TtvlzhoxL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81TtvlzhoxL.jpg', 'attachment_type': 'IMAGE'}]",B07FYT4FHP,B07FYT4FHP,AFJA3DYQ4EXD335R4CM2CUTENNZA,2019-08-08 17:45:25.285,0,True
3,Sturdy,"While this dog chew bone is sturdy, we've decided to keep this away from the dog. We're currently fostering a large dog who chews a lot! The couple of times we've let him have this, we noticed that his mouth was bleeding. I looked that up and it can be normal for some dog toys to cause gums to bleed. We also noticed that little pieces of the toy were disappearing and we assume he was eating them. That may be normal, too, but we didn't like the idea of him ingesting it. He did seem to really like this though. We just felt it was not the best toy for him.",[],B07SDG7GPF,B07SDG7GPF,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2020-03-31 19:58:35.973,0,False
2,Very hard to remove one to clean,Can't pull one one to clean have to dump food and then clean both same time,[],B084VLK5V1,B08DTS1V6W,AGRU7VXIKLG47VAKOFLUIZ7FMIEA,2021-09-17 18:26:48.285,0,True
5,Perfect,Sturdy and looks great‼️‼️‼️,[],B092VLKSBT,B09JKB3V71,AEI44V3HPL3W44NSCAWN56F2K4SA,2023-06-12 23:19:55.378,0,True
5,Dog went bananas over this and love no refrigeration,"I love that we can keep the packages in the cabinet and only refrigerate unused portions of the small, workable bags.  The first time we fed our dog this food he just went crazy.  Then he looked at us and kept pawing at his dish for more!  We now use it as a topper to extend our supply and that works great. It's great to have it on Amazon now where we can just subscribe.",[],B0B61YXJHN,B0B61XY68X,AEILPUCSJFMPENFO76PJRMJXW5HA,2022-07-14 20:20:05.076,0,False
